alias am_lat am_lat_std am_lon am_lon_std am_ele am_ele_std network stacode h_dist v_dist level lat lon ele elg
A0460 40.805000 0.000000 14.348800 0.000000 0.034 0.000 OSV HR9 0.0000 0.0000 0 40.805000 14.348800 0.034 0.031
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 CAT HSRS 0.0000 0.0000 0 37.092800 15.222000 0.100 0.130
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 CAT HSRZ 0.0000 0.0000 1 37.092800 15.222000 0.100 0.130
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 MES ISRZ 0.0000 0.0000 1 37.092800 15.222000 0.100 0.130
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 CAT S6RZ 0.0000 0.0000 1 37.092800 15.222000 0.100 0.130
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 IBL S6RZ 0.0000 0.0000 1 37.092800 15.222000 0.100 0.130
A0461 37.092800 0.000000 15.222000 0.000000 0.100 0.000 IV HSRS 0.0000 0.0000 1 37.092800 15.222000 0.100 NULL
A0462 43.177900 0.000173 16.448200 0.000346 0.260 0.016 UNKNOWN HVA 0.0000 0.0000 0 43.178000 16.448000 0.250 0.204
A0462 43.177900 0.000173 16.448200 0.000346 0.260 0.016 ING HVAR 0.0000 0.0000 1 43.178000 16.448000 0.250 0.204
A0462 43.177900 0.000173 16.448200 0.000346 0.260 0.016 UNKNOWN HVAR 0.0000 0.0000 1 43.178000 16.448000 0.250 0.204
A0462 43.177900 0.000173 16.448200 0.000346 0.260 0.016 CR HVAR 0.0788 0.0380 1 43.177600 16.448800 0.288 NULL
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 ING HVZN 0.0000 0.0000 0 37.178300 14.715500 0.787 NULL
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 CAT HVZN 0.0000 0.0000 1 37.178300 14.715500 0.787 0.727
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 MES IVZZ 0.0616 0.0570 1 37.177800 14.715200 0.730 0.730
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 IBL S4RZ 0.0616 0.0570 1 37.177800 14.715200 0.730 0.730
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 CAT S4RZ 0.0616 0.0570 1 37.177800 14.715200 0.730 0.730
A0463 37.178050 0.000250 14.715350 0.000150 0.759 0.029 IV HVZN 0.0000 0.0000 1 37.178300 14.715500 0.787 NULL
A0464 47.257800 0.000000 11.384700 0.000000 0.580 0.000 UNKNOWN IBK 0.0000 0.0000 0 47.257800 11.384700 0.580 0.580
A0465 35.288000 0.000000 24.890000 0.000000 0.750 0.000 ING IDI 0.0000 0.0000 0 35.288000 24.890000 0.750 0.795
A0465 35.288000 0.000000 24.890000 0.000000 0.750 0.000 MN IDI 0.0000 0.0000 1 35.288000 24.890000 0.750 NULL
A0466 45.517800 0.000000 12.546300 0.000000 0.000 0.000 ING IESO 0.0000 0.0000 0 45.517800 12.546300 0.000 0.002
A0466 45.517800 0.000000 12.546300 0.000000 0.000 0.000 RSF IESO 0.0000 0.0000 1 45.517800 12.546300 0.000 0.002
A0467 38.564200 0.000000 14.575300 0.000000 0.277 0.000 ING IFIL 0.0000 0.0000 0 38.564200 14.575300 0.277 0.220
A0467 38.564200 0.000000 14.575300 0.000000 0.277 0.000 CAT IFIL 0.0000 0.0000 1 38.564200 14.575300 0.277 0.220
A0467 38.564200 0.000000 14.575300 0.000000 0.277 0.000 IV IFIL 0.0000 0.0000 1 38.564200 14.575300 0.277 NULL
A0468 38.510000 0.000000 14.915800 0.000000 0.350 0.000 CAT ILIQ 0.0000 0.0000 0 38.510000 14.915800 0.350 0.337
A0468 38.510000 0.000000 14.915800 0.000000 0.350 0.000 CAT LIQV 0.0000 0.0000 1 38.510000 14.915800 0.350 0.337
A0469 38.445575 0.000217 14.948300 0.000000 0.257 0.045 ING ILLI 0.0000 0.0000 0 38.445700 14.948300 0.283 NULL
A0469 38.445575 0.000217 14.948300 0.000000 0.257 0.045 CAT ILLI 0.0000 0.0000 1 38.445700 14.948300 0.283 0.219
A0469 38.445575 0.000217 14.948300 0.000000 0.257 0.045 CAT LLI 0.0555 0.1030 1 38.445200 14.948300 0.180 0.183
A0469 38.445575 0.000217 14.948300 0.000000 0.257 0.045 IV ILOS 0.0000 0.0000 1 38.445700 14.948300 0.283 NULL
A0470 40.884000 0.000000 17.287000 0.000000 0.140 0.000 UBA IM1 0.0000 0.0000 0 40.884000 17.287000 0.140 0.146
A0471 43.910500 0.000000 7.893170 0.000000 0.840 0.000 ING IMI 0.0000 0.0000 0 43.910500 7.893170 0.840 NULL
A0471 43.910500 0.000000 7.893170 0.000000 0.840 0.000 GEN IMI 0.0000 0.0000 1 43.910500 7.893170 0.840 0.803
A0471 43.910500 0.000000 7.893170 0.000000 0.840 0.000 GEN IMIA 0.0000 0.0000 1 43.910500 7.893170 0.840 0.803
A0471 43.910500 0.000000 7.893170 0.000000 0.840 0.000 GU IMI 0.0000 0.0000 1 43.910500 7.893170 0.840 NULL
A0472 44.359525 0.000025 11.742490 0.000010 0.027 0.000 ING IMOL 0.0000 0.0000 0 44.359500 11.742500 0.027 0.036
A0472 44.359525 0.000025 11.742490 0.000010 0.027 0.000 IV IMOL 0.0058 0.0000 1 44.359550 11.742480 0.027 NULL
A0473 43.917000 0.000000 7.893330 0.000000 0.840 0.000 GEN IMP 0.0000 0.0000 0 43.917000 7.893330 0.840 0.591
A0474 42.011520 0.000020 13.904650 0.000050 0.924 0.000 ING INTR 0.0000 0.0000 0 42.011500 13.904700 0.924 NULL
A0474 42.011520 0.000020 13.904650 0.000050 0.924 0.000 IV INTR 0.0094 0.0000 1 42.011540 13.904600 0.924 NULL
A0475 38.639300 0.000000 15.070200 0.000000 0.030 0.000 CAT IPAN 0.0000 0.0000 0 38.639300 15.070200 0.030 0.147
A0475 38.639300 0.000000 15.070200 0.000000 0.030 0.000 CAT PANV 0.0000 0.0000 1 38.639300 15.070200 0.030 0.147
A0476 40.729700 0.000000 13.958300 0.000000 0.040 0.000 ING IS9 0.0000 0.0000 0 40.729700 13.958300 0.040 0.041
A0477 44.183300 0.000000 7.050000 0.000000 0.876 0.000 UNKNOWN ISO 0.0000 0.0000 0 44.183300 7.050000 0.876 0.986
A0478 38.774108 0.000419 15.211400 0.000141 0.111 0.035 CAT ISPL 0.0000 0.0000 0 38.774700 15.211200 0.160 0.061
A0478 38.774108 0.000419 15.211400 0.000141 0.111 0.035 CAT PL1V 0.0000 0.0000 1 38.774700 15.211200 0.160 0.061
A0478 38.774108 0.000419 15.211400 0.000141 0.111 0.035 CAT STR4 0.1033 0.0740 1 38.773800 15.211500 0.086 0.040
A0478 38.774108 0.000419 15.211400 0.000141 0.111 0.035 ING STR4 0.1033 0.0740 1 38.773800 15.211500 0.086 0.040
A0478 38.774108 0.000419 15.211400 0.000141 0.111 0.035 IV STR4 0.0979 0.0740 1 38.773850 15.211500 0.086 NULL
A0479 38.798272 0.000657 15.230450 0.000076 0.215 0.028 ING IST3 0.0000 0.0000 0 38.799200 15.230300 0.255 NULL
A0479 38.798272 0.000657 15.230450 0.000076 0.215 0.028 ING STR3 0.1564 0.0600 1 38.797800 15.230500 0.195 0.221
A0479 38.798272 0.000657 15.230450 0.000076 0.215 0.028 CAT STR3 0.1564 0.0600 1 38.797800 15.230500 0.195 0.221
A0479 38.798272 0.000657 15.230450 0.000076 0.215 0.028 IV IST3 0.0087 0.0000 1 38.799200 15.230400 0.255 NULL
A0479 38.798272 0.000657 15.230450 0.000076 0.215 0.028 IV STR3 0.1531 0.0600 1 38.797830 15.230500 0.195 NULL
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 ING ISTR 0.0000 0.0000 0 38.784000 15.193000 0.070 NULL
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 CAT ISTR 0.0000 0.0000 1 38.784000 15.193000 0.070 0.044
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 CAT STR 0.0000 0.0000 1 38.784000 15.193000 0.070 0.044
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 CAT STRE 0.0000 0.0000 1 38.784000 15.193000 0.070 0.044
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 CAT STRZ 0.0000 0.0000 1 38.784000 15.193000 0.070 0.044
A0480 38.784433 0.000969 15.192800 0.000447 0.076 0.012 IV ISTR 0.3069 0.0330 1 38.786600 15.191800 0.103 NULL
A0481 37.179455 0.000424 21.926330 0.000641 0.406 0.010 UNKNOWN ITM 0.0000 0.0000 0 37.179700 21.926700 0.400 0.500
A0481 37.179455 0.000424 21.926330 0.000641 0.406 0.010 ING ITM 0.0000 0.0000 1 37.179700 21.926700 0.400 NULL
A0481 37.179455 0.000424 21.926330 0.000641 0.406 0.010 HL ITM 0.1706 0.0230 1 37.178720 21.925220 0.423 NULL
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 CAT IVCR 0.0000 0.0000 0 38.408000 14.962000 0.140 0.209
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 CAT VCR 0.0000 0.4100 1 38.408000 14.962000 0.550 0.209
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 OSV VCRE 0.1880 0.0350 1 38.409500 14.961000 0.175 0.116
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 CAT VCRN 0.1880 0.0350 1 38.409500 14.961000 0.175 0.116
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 CAT VCRZ 0.0000 0.0000 1 38.408000 14.962000 0.140 0.209
A0482 38.408767 0.000767 14.961500 0.000500 0.225 0.146 IV IVCR 0.1979 0.0320 1 38.409600 14.961000 0.172 NULL
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 ING IVLT 0.0000 0.0000 0 38.396000 14.948000 0.150 0.177
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 CAT IVLT 0.0000 0.0000 1 38.396000 14.948000 0.150 0.177
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 CAT VLT 0.0000 0.0220 1 38.396000 14.948000 0.172 0.177
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 CAT VLTE 0.0000 0.0000 1 38.396000 14.948000 0.150 0.177
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 CAT VLTZ 0.0000 0.0000 1 38.396000 14.948000 0.150 0.177
A0483 38.396017 0.000037 14.948033 0.000075 0.169 0.034 IV IVLT 0.0207 0.0920 1 38.396100 14.948200 0.242 NULL
A0484 38.375780 0.000637 14.979700 0.000573 0.478 0.055 ING IVPL 0.0000 0.0000 0 38.376300 14.980200 0.486 0.427
A0484 38.375780 0.000637 14.979700 0.000573 0.478 0.055 CAT IVPL 0.0000 0.0000 1 38.376300 14.980200 0.486 0.427
A0484 38.375780 0.000637 14.979700 0.000573 0.478 0.055 CAT VPL 0.1784 0.0640 1 38.375000 14.979000 0.550 0.361
A0484 38.375780 0.000637 14.979700 0.000573 0.478 0.055 CAT VPLZ 0.1784 0.1060 1 38.375000 14.979000 0.380 0.361
A0484 38.375780 0.000637 14.979700 0.000573 0.478 0.055 IV IVPL 0.0087 0.0000 1 38.376300 14.980100 0.486 NULL
A0485 38.396000 0.000000 14.986000 0.000000 0.272 0.044 CAT IVUG 0.0000 0.0000 0 38.396000 14.986000 0.250 0.351
A0485 38.396000 0.000000 14.986000 0.000000 0.272 0.044 ING IVUG 0.0000 0.0000 1 38.396000 14.986000 0.250 0.351
A0485 38.396000 0.000000 14.986000 0.000000 0.272 0.044 CAT VUG 0.0000 0.1100 1 38.396000 14.986000 0.360 0.351
A0485 38.396000 0.000000 14.986000 0.000000 0.272 0.044 CAT VUGZ 0.0000 0.0000 1 38.396000 14.986000 0.250 0.351
A0485 38.396000 0.000000 14.986000 0.000000 0.272 0.044 IV IVUG 0.0000 0.0000 1 38.396000 14.986000 0.250 NULL
A0486 39.656700 0.000000 20.850800 0.000000 0.540 0.000 UNKNOWN JAN 0.0000 0.0000 0 39.656700 20.850800 0.540 0.505
A0487 45.893400 0.000000 14.064300 0.000000 1.100 0.000 RSF JAVS 0.0000 0.0000 0 45.893400 14.064300 1.100 1.109
A0488 38.606800 0.000000 15.885667 0.000047 0.500 0.000 ING JOPP 0.0000 0.0000 0 38.606800 15.885700 0.500 NULL
A0488 38.606800 0.000000 15.885667 0.000047 0.500 0.000 CAT JOPP 0.0000 0.0000 1 38.606800 15.885700 0.500 0.511
A0488 38.606800 0.000000 15.885667 0.000047 0.500 0.000 IV JOPP 0.0087 0.0000 1 38.606800 15.885600 0.500 NULL
A0489 48.495800 0.000000 20.539300 0.000000 0.269 0.000 UNKNOWN JOS 0.0000 0.0000 0 48.495800 20.539300 0.269 0.270
A0490 47.078300 0.000000 13.344700 0.000000 1.721 0.000 RSF KBA 0.0000 0.0000 0 47.078300 13.344700 1.721 1.904
A0490 47.078300 0.000000 13.344700 0.000000 1.721 0.000 UNKNOWN KBA 0.0000 0.0000 1 47.078300 13.344700 1.721 1.904
A0491 40.623700 0.000000 20.780800 0.000000 0.800 0.000 UNKNOWN KBN 0.0000 0.0000 0 40.623700 20.780800 0.800 0.855
A0492 45.942800 0.000000 15.443800 0.000000 0.215 0.000 UNKNOWN KBZ 0.0000 0.0000 0 45.942800 15.443800 0.215 0.222
A0493 39.712925 0.000130 19.798082 0.001070 0.267 0.023 UNKNOWN KEK 0.0000 0.0000 0 39.713000 19.798700 0.280 0.360
A0493 39.712925 0.000130 19.798082 0.001070 0.267 0.023 ING KEK 0.0000 0.0000 1 39.713000 19.798700 0.280 0.360
A0493 39.712925 0.000130 19.798082 0.001070 0.267 0.023 MN KEK 0.2144 0.0530 1 39.712700 19.796230 0.227 NULL
A0494 49.131000 0.000000 13.578200 0.000000 0.695 0.000 UNKNOWN KHC 0.0000 0.0000 0 49.131000 13.578200 0.695 0.757
A0495 42.075700 0.000000 20.411300 0.000000 0.300 0.000 UNKNOWN KKS 0.0000 0.0000 0 42.075700 20.411300 0.300 0.335
A0496 38.043685 0.000015 22.150460 0.000040 0.758 0.000 ING KLV 0.0000 0.0000 0 38.043700 22.150500 0.758 NULL
A0496 38.043685 0.000015 22.150460 0.000040 0.758 0.000 MN KLV 0.0078 0.0000 1 38.043670 22.150420 0.758 NULL
A0497 42.262000 0.000000 20.242800 0.000000 0.589 0.000 UNKNOWN KMA 0.0000 0.0000 0 42.262000 20.242800 0.589 0.590
A0498 48.056500 0.000000 14.132000 0.000000 0.379 0.000 UNKNOWN KMR 0.0000 0.0000 0 48.056500 14.132000 0.379 0.382
A0499 45.527800 0.000000 14.380700 0.000000 1.035 0.000 RSF KNDS 0.0000 0.0000 0 45.527800 14.380700 1.035 1.030
A0500 46.448175 0.000043 16.250300 0.000000 0.396 0.000 RSF KOGS 0.0000 0.0000 0 46.448200 16.250300 0.396 0.248
A0500 46.448175 0.000043 16.250300 0.000000 0.396 0.000 ING KOGS 0.0000 0.0000 1 46.448200 16.250300 0.396 NULL
A0500 46.448175 0.000043 16.250300 0.000000 0.396 0.000 SL KOGS 0.0111 0.0000 1 46.448100 16.250300 0.396 NULL
A0501 46.463000 0.000000 11.377800 0.000000 1.604 0.000 ING KOSI 0.0000 0.0000 0 46.463000 11.377800 1.604 1.616
A0501 46.463000 0.000000 11.377800 0.000000 1.604 0.000 RSF KOSI 0.0000 0.0000 1 46.463000 11.377800 1.604 1.616
A0501 46.463000 0.000000 11.377800 0.000000 1.604 0.000 SI KOSI 0.0000 0.0000 1 46.463000 11.377800 1.604 NULL
A0502 45.960000 0.000000 15.490000 0.000000 0.320 0.000 UNKNOWN KTY 0.0000 0.0000 0 45.960000 15.490000 0.320 0.163
A0503 40.306700 0.000000 21.770800 0.000000 0.900 0.000 UNKNOWN KZN 0.0000 0.0000 0 40.306700 21.770800 0.900 0.886
A0504 39.283995 0.000008 16.979498 0.000003 0.488 0.000 CAL LADO 0.0000 0.0000 0 39.284000 16.979500 0.488 0.540
A0504 39.283995 0.000008 16.979498 0.000003 0.488 0.000 ING LADO 0.0000 0.0000 1 39.284000 16.979500 0.488 NULL
A0504 39.283995 0.000008 16.979498 0.000003 0.488 0.000 IV LADO 0.0022 0.0000 1 39.283981 16.979492 0.488 NULL
A0505 41.493850 0.000050 12.962345 0.000045 0.005 0.005 ING LATB 0.0000 0.0000 0 41.493800 12.962300 0.010 0.010
A0505 41.493850 0.000050 12.962345 0.000045 0.005 0.005 IV LATB 0.0134 0.0100 1 41.493900 12.962390 0.000 NULL
A0506 42.613700 0.000000 11.804000 0.000000 0.610 0.000 ING LATE 0.0000 0.0000 0 42.613700 11.804000 0.610 NULL
A0506 42.613700 0.000000 11.804000 0.000000 0.610 0.000 IV LATE 0.0000 0.0000 1 42.613700 11.804000 0.610 NULL
A0507 40.440700 0.000000 15.944200 0.000000 1.090 0.000 UNKNOWN LAUE 0.0000 0.0000 0 40.440700 15.944200 1.090 1.030
A0507 40.440700 0.000000 15.944200 0.000000 1.090 0.000 AAG LAUE 0.0000 0.0000 1 40.440700 15.944200 1.090 1.030
A0507 40.440700 0.000000 15.944200 0.000000 1.090 0.000 ING LAUE 0.0000 0.0000 1 40.440700 15.944200 1.090 1.030
A0508 41.677790 0.000010 12.698840 0.000040 0.300 0.000 ING LAV9 0.0000 0.0000 0 41.677800 12.698800 0.300 NULL
A0508 41.677790 0.000010 12.698840 0.000040 0.300 0.000 IV LAV9 0.0070 0.0000 1 41.677780 12.698880 0.300 NULL
A0509 46.984500 0.000000 3.977170 0.000000 0.715 0.000 UNKNOWN LBF 0.0000 0.0000 0 46.984500 3.977170 0.715 0.725
A0510 40.334500 0.000000 18.112000 0.000000 0.046 0.000 ING LCI 0.0000 0.0000 0 40.334500 18.112000 0.046 0.023
A0511 45.948700 0.000000 15.317700 0.000000 0.390 0.000 RSF LEGS 0.0000 0.0000 0 45.948700 15.317700 0.390 0.386
A0512 45.458200 0.000000 10.123350 0.000050 0.092 0.000 ING LEOD 0.0000 0.0000 0 45.458200 10.123300 0.092 NULL
A0512 45.458200 0.000000 10.123350 0.000050 0.092 0.000 IV LEOD 0.0078 0.0000 1 45.458200 10.123400 0.092 NULL
A0513 42.561700 0.000000 12.965500 0.000000 0.975 0.000 ABR LEON 0.0000 0.0000 0 42.561700 12.965500 0.975 0.927
A0514 44.939500 0.000000 0.740170 0.000000 0.200 0.000 UNKNOWN LFF 0.0000 0.0000 0 44.939500 0.740170 0.200 0.196
A0515 41.499655 0.000045 13.559465 0.000035 0.312 0.000 ING LIK 0.0000 0.0000 0 41.499700 13.559500 0.312 0.150
A0515 41.499655 0.000045 13.559465 0.000035 0.312 0.000 IV LIK 0.0116 0.0000 1 41.499610 13.559430 0.312 NULL
A0516 40.896900 0.000000 15.180400 0.000000 0.737 0.000 ING LIO3 0.0000 0.0000 0 40.896900 15.180400 0.737 NULL
A0516 40.896900 0.000000 15.180400 0.000000 0.737 0.000 IX LIO3 0.0000 0.0000 1 40.896900 15.180400 0.737 NULL
A0517 38.716500 0.000000 9.149000 0.000000 0.000 0.000 UNKNOWN LIS 0.0000 0.0000 0 38.716500 9.149000 0.000 -0.325
A0518 35.871661 0.000039 12.863343 0.000043 0.063 0.000 ING LISA 0.0000 0.0000 0 35.871700 12.863300 0.063 0.017
A0518 35.871661 0.000039 12.863343 0.000043 0.063 0.000 IV LINA 0.0116 0.0000 1 35.871622 12.863385 0.063 NULL
A0519 46.043800 0.000000 14.527425 0.000217 0.396 0.000 ING LJU 0.0000 0.0000 0 46.043800 14.527300 0.396 0.383
A0519 46.043800 0.000000 14.527425 0.000217 0.396 0.000 UNKNOWN LJU 0.0000 0.0000 1 46.043800 14.527300 0.396 0.383
A0519 46.043800 0.000000 14.527425 0.000217 0.396 0.000 RSF LJU 0.0000 0.0000 1 46.043800 14.527300 0.396 0.383
A0519 46.043800 0.000000 14.527425 0.000217 0.396 0.000 SL LJU 0.0387 0.0000 1 46.043800 14.527800 0.396 NULL
A0520 46.849000 0.000000 9.009000 0.000000 1.900 0.000 UNKNOWN LLS 0.0000 0.0000 0 46.849000 9.009000 1.900 1.982
A0520 46.849000 0.000000 9.009000 0.000000 1.900 0.000 ING LLS 0.0000 0.0000 1 46.849000 9.009000 1.900 1.982
A0521 44.076700 0.000000 11.723800 0.000000 0.577 0.000 RST LM4 0.0000 0.0000 0 44.076700 11.723800 0.577 0.585
A0522 44.078765 0.000753 11.707217 0.000029 0.446 0.002 RST LMD 0.0000 0.0000 0 44.079200 11.707200 0.445 0.389
A0522 44.078765 0.000753 11.707217 0.000029 0.446 0.002 ING LMD 0.0000 0.0000 1 44.079200 11.707200 0.445 0.389
A0522 44.078765 0.000753 11.707217 0.000029 0.446 0.002 IV LMD 0.1934 0.0050 1 44.077460 11.707267 0.450 NULL
A0523 38.460300 0.000000 14.946700 0.000000 0.170 0.000 CAT LMGZ 0.0000 0.0000 0 38.460300 14.946700 0.170 0.168
A0524 42.046800 0.000000 14.183275 0.000130 0.764 0.007 RSA LMP1 0.0000 0.0000 0 42.046800 14.183500 0.776 0.766
A0524 42.046800 0.000000 14.183275 0.000130 0.764 0.007 ING LPEL 0.0248 0.0160 1 42.046800 14.183200 0.760 0.770
A0524 42.046800 0.000000 14.183275 0.000130 0.764 0.007 IV LPEL 0.0248 0.0160 1 42.046800 14.183200 0.760 NULL
A0525 43.333800 0.000000 6.509170 0.000000 0.200 0.000 UNKNOWN LMR 0.0000 0.0000 0 43.333800 6.509170 0.200 0.187
A0525 43.333800 0.000000 6.509170 0.000000 0.200 0.000 ING LMR 0.0000 0.0000 1 43.333800 6.509170 0.200 0.187
A0526 42.602830 0.000030 13.040310 0.000010 1.155 0.000 ING LNSS 0.0000 0.0000 0 42.602800 13.040300 1.155 NULL
A0526 42.602830 0.000030 13.040310 0.000010 1.155 0.000 IV LNSS 0.0069 0.0000 1 42.602860 13.040320 1.155 NULL
A0527 47.268300 0.000000 3.858830 0.000000 0.520 0.000 UNKNOWN LOR 0.0000 0.0000 0 47.268300 3.858830 0.520 0.520
A0528 35.511000 0.000000 12.595000 0.000000 0.020 0.000 ING LPD 0.0000 0.0000 0 35.511000 12.595000 0.020 0.036
A0529 35.518300 0.000000 12.630200 0.000000 0.050 0.000 ING LPDG 0.0000 0.0000 0 35.518300 12.630200 0.050 NULL
A0529 35.518300 0.000000 12.630200 0.000000 0.050 0.000 IV LPDG 0.0000 0.0000 1 35.518300 12.630200 0.050 NULL
A0530 45.497700 0.000000 6.751500 0.000000 2.570 0.000 UNKNOWN LPG 0.0000 0.0000 0 45.497700 6.751500 2.570 2.509
A0530 45.497700 0.000000 6.751500 0.000000 2.570 0.000 ING LPG 0.0000 0.0000 1 45.497700 6.751500 2.570 2.509
A0531 38.489200 0.000000 14.933000 0.000000 0.225 0.000 ING LPI 0.0000 0.0000 0 38.489200 14.933000 0.225 0.568
A0532 45.516300 0.000000 6.732330 0.000000 2.070 0.000 ING LPL 0.0000 0.0000 0 45.516300 6.732330 2.070 2.021
A0532 45.516300 0.000000 6.732330 0.000000 2.070 0.000 UNKNOWN LPL 0.0000 0.0000 1 45.516300 6.732330 2.070 2.021
A0533 43.454700 0.000000 6.360330 0.000000 0.110 0.000 UNKNOWN LRG 0.0000 0.0000 0 43.454700 6.360330 0.110 0.123
A0534 45.459525 0.000043 7.134223 0.000186 2.282 0.006 ING LSD 0.0000 0.0000 0 45.459500 7.134330 2.285 2.269
A0534 45.459525 0.000043 7.134223 0.000186 2.282 0.006 GEN LSD 0.0000 0.0000 1 45.459500 7.134330 2.285 2.269
A0534 45.459525 0.000043 7.134223 0.000186 2.282 0.006 GEN LSDA 0.0000 0.0000 1 45.459500 7.134330 2.285 2.269
A0534 45.459525 0.000043 7.134223 0.000186 2.282 0.006 GU LSD 0.0354 0.0140 1 45.459600 7.133900 2.271 NULL
A0535 46.250000 0.000000 1.529500 0.000000 0.430 0.000 UNKNOWN LSF 0.0000 0.0000 0 46.250000 1.529500 0.430 0.417
A0536 40.149949 0.000051 20.599350 0.000650 0.870 0.090 UNKNOWN LSK 0.0000 0.0000 0 40.150000 20.600000 0.780 0.894
A0536 40.149949 0.000051 20.599350 0.000650 0.870 0.090 AC LSK 0.1113 0.1800 1 40.149899 20.598700 0.960 NULL
A0537 46.475800 0.000000 13.527800 0.000000 1.755 0.000 ING LSR 0.0000 0.0000 0 46.475800 13.527800 1.755 1.684
A0537 46.475800 0.000000 13.527800 0.000000 1.755 0.000 RSF LSR 0.0000 0.0000 1 46.475800 13.527800 1.755 1.684
A0538 40.602912 0.000643 16.818750 0.000723 0.371 0.016 ING LT9 0.0000 0.0000 0 40.601800 16.817500 0.343 0.335
A0538 40.602912 0.000643 16.818750 0.000723 0.371 0.016 ING LTRZ 0.2201 0.0380 1 40.603300 16.819200 0.381 NULL
A0538 40.602912 0.000643 16.818750 0.000723 0.371 0.016 IV LTRZ 0.2104 0.0380 1 40.603250 16.819100 0.381 NULL
A0539 42.301000 0.000000 13.341300 0.000000 1.012 0.000 ABR LUCO 0.0000 0.0000 0 42.301000 13.341300 1.012 1.049
A0540 39.115700 0.000000 17.182700 0.000000 -0.070 0.000 ING LUNA 0.0000 0.0000 0 39.115700 17.182700 -0.070 -0.081
A0540 39.115700 0.000000 17.182700 0.000000 -0.070 0.000 ACR LUNA 0.0000 0.0000 1 39.115700 17.182700 -0.070 -0.081
A0541 39.086300 0.000000 17.200700 0.000000 -0.100 0.000 ING LUNB 0.0000 0.0000 0 39.086300 17.200700 -0.100 -0.120
A0541 39.086300 0.000000 17.200700 0.000000 -0.100 0.000 ACR LUNB 0.0000 0.0000 1 39.086300 17.200700 -0.100 -0.120
A0542 45.959500 0.000000 10.943650 0.000050 0.860 0.000 ING LUSI 0.0000 0.0000 0 45.959500 10.943700 0.860 0.809
A0542 45.959500 0.000000 10.943650 0.000050 0.860 0.000 SI LUSI 0.0078 0.0000 1 45.959500 10.943600 0.860 NULL
A0543 37.985500 0.000000 12.337000 0.000000 0.030 0.000 ING LVI 0.0000 0.0000 0 37.985500 12.337000 0.030 0.007
A0544 42.417000 0.000000 11.153650 0.000150 0.323 0.003 ING MA1 0.0000 0.0000 0 42.417000 11.153500 0.326 0.334
A0544 42.417000 0.000000 11.153650 0.000150 0.323 0.003 ING MAO 0.0247 0.0060 1 42.417000 11.153800 0.320 0.338
A0545 41.769978 0.000222 12.659185 0.000115 0.340 0.000 ING MA9 0.0000 0.0000 0 41.770200 12.659300 0.340 NULL
A0545 41.769978 0.000222 12.659185 0.000115 0.340 0.000 IV MA9 0.0529 0.0000 1 41.769756 12.659070 0.340 NULL
A0546 41.260984 0.001620 14.496230 0.000339 0.649 0.061 ING MAB1 0.0000 0.0000 0 41.259000 14.495800 0.723 0.706
A0546 41.260984 0.001620 14.496230 0.000339 0.649 0.061 ING T1012 0.3712 0.1240 1 41.262300 14.496500 0.599 NULL
A0546 41.260984 0.001620 14.496230 0.000339 0.649 0.061 IV MAB1 0.0025 0.0000 1 41.259000 14.495830 0.723 NULL
A0546 41.260984 0.001620 14.496230 0.000339 0.649 0.061 IV T1012 0.3736 0.1240 1 41.262320 14.496520 0.599 NULL
A0547 46.054960 0.000040 10.514000 0.000000 1.853 0.000 ING MABI 0.0000 0.0000 0 46.055000 10.514000 1.853 NULL
A0547 46.054960 0.000040 10.514000 0.000000 1.853 0.000 IV MABI 0.0089 0.0000 1 46.054920 10.514000 1.853 NULL
A0548 46.221500 0.000000 2.566330 0.000000 0.470 0.000 UNKNOWN MAF 0.0000 0.0000 0 46.221500 2.566330 0.470 0.469
A0549 45.775300 0.000000 10.628650 0.000050 1.265 0.000 ING MAGA 0.0000 0.0000 0 45.775300 10.628700 1.265 NULL
